SRC_random Query: Small,Depth,BBoxes,Data Size
"[49848, 349809, 96463, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[368966, 167447, 415581, 214062]",1,"[69337, 9783, 474275, 219328]",309
"[208992, 110589, 255607, 157204]",1,"[69337, 9783, 474275, 219328]",309
"[21286, 372278, 67901, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[281688, 409598, 328303, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[238381, 124095, 284996, 170710]",1,"[69337, 9783, 474275, 219328]",309
"[168443, 13715, 215058, 60330]",1,"[69337, 9783, 474275, 219328]",309
"[354312, 12790, 400927, 59405]",1,"[69337, 9783, 474275, 219328]",309
"[161412, 331194, 208027, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[8439, 40449, 55054, 87064]",1,"[8117, 9783, 69337, 219328]",308
"[322678, 134244, 369293, 180859]",1,"[69337, 9783, 474275, 219328]",309
"[278012, 181885, 324627, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[197880, 191979, 244495, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[420519, 52271, 467134, 98886]",1,"[69337, 9783, 474275, 219328]",309
"[278348, 412872, 324963, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[313107, 155045, 359722, 201660]",1,"[69337, 9783, 474275, 219328]",309
"[19479, 79523, 66094, 126138]",1,"[8117, 9783, 69337, 219328]",308
"[39214, 425734, 85829, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[44278, 296932, 90893, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[183208, 48128, 229823, 94743]",1,"[69337, 9783, 474275, 219328]",309
"[424091, 317524, 470706, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[392219, 148917, 438834, 195532]",1,"[69337, 9783, 474275, 219328]",309
"[84014, 188777, 130629, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[419874, 336200, 466489, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[312564, 345852, 359179, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[137082, 319508, 183697, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[11311, 237484, 57926, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[294199, 186381, 340814, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[232403, 399409, 279018, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[216518, 368275, 263133, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[209801, 250772, 256416, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[362549, 69335, 409164, 115950]",1,"[69337, 9783, 474275, 219328]",309
"[284239, 10887, 330854, 57502]",1,"[69337, 9783, 474275, 219328]",309
"[239781, 144720, 286396, 191335]",1,"[69337, 9783, 474275, 219328]",309
"[364018, 67721, 410633, 114336]",1,"[69337, 9783, 474275, 219328]",309
"[196324, 46974, 242939, 93589]",1,"[69337, 9783, 474275, 219328]",309
"[265196, 183584, 311811, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[284759, 215156, 331374, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[206709, 61148, 253324, 107763]",1,"[69337, 9783, 474275, 219328]",309
"[288178, 335483, 334793, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[8425, 102275, 55040, 148890]",1,"[8117, 9783, 69337, 219328]",308
"[223571, 344758, 270186, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[220495, 189080, 267110, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[25612, 38272, 72227, 84887]",0,"[8117, 9783, 474275, 219328]",617
"[397235, 327702, 443850, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[91291, 193747, 137906, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[101997, 422538, 148612, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[247846, 160553, 294461, 207168]",1,"[69337, 9783, 474275, 219328]",309
"[330982, 261353, 377597, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[350290, 381730, 396905, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[172081, 415663, 218696, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[164581, 350309, 211196, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[61176, 198601, 107791, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[98991, 267160, 145606, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[27317, 375873, 73932, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[248142, 420474, 294757, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[234433, 148555, 281048, 195170]",1,"[69337, 9783, 474275, 219328]",309
"[201684, 110102, 248299, 156717]",1,"[69337, 9783, 474275, 219328]",309
"[11825, 203687, 58440, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[137550, 327859, 184165, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[285347, 68671, 331962, 115286]",1,"[69337, 9783, 474275, 219328]",309
"[116048, 423445, 162663, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[208974, 169557, 255589, 216172]",1,"[69337, 9783, 474275, 219328]",309
"[97387, 23727, 144002, 70342]",1,"[69337, 9783, 474275, 219328]",309
"[227920, 420825, 274535, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[330531, 203558, 377146, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[331357, 248330, 377972, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[101447, 311612, 148062, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[221281, 163261, 267896, 209876]",1,"[69337, 9783, 474275, 219328]",309
"[110487, 302096, 157102, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[354399, 148424, 401014, 195039]",1,"[69337, 9783, 474275, 219328]",309
"[188783, 342673, 235398, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[326470, 171964, 373085, 218579]",1,"[69337, 9783, 474275, 219328]",309
"[205170, 323126, 251785, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[323237, 375792, 369852, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[418566, 384659, 465181, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[313179, 227880, 359794, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[385298, 415267, 431913, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[67351, 206102, 113966, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[115686, 26979, 162301, 73594]",1,"[69337, 9783, 474275, 219328]",309
"[370472, 427499, 417087, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[117433, 265293, 164048, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[353204, 394385, 399819, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[415579, 184954, 462194, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[274327, 127714, 320942, 174329]",1,"[69337, 9783, 474275, 219328]",309
"[300020, 400443, 346635, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[139048, 265562, 185663, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[403291, 382114, 449906, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[397030, 258067, 443645, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[138988, 407540, 185603, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[65575, 78171, 112190, 124786]",1,"[42574, 9783, 114520, 219328]",308
"[86678, 392640, 133293, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[150387, 413356, 197002, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[418167, 174332, 464782, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[75606, 416266, 122221, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[30090, 306786, 76705, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[366200, 309756, 412815, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[380378, 271111, 426993, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[204927, 95139, 251542, 141754]",1,"[69337, 9783, 474275, 219328]",309
"[204935, 251688, 251550, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[29241, 142794, 75856, 189409]",0,"[8117, 9783, 474275, 219328]",617
"[253429, 201448, 300044, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[338488, 168408, 385103, 215023]",1,"[69337, 9783, 474275, 219328]",309
"[212727, 329106, 259342, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[234677, 281920, 281292, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[41978, 228134, 88593, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[254086, 398228, 300701, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[167663, 138400, 214278, 185015]",1,"[69337, 9783, 474275, 219328]",309
"[17653, 226275, 64268, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[162048, 327200, 208663, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[242790, 308310, 289405, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[318452, 261063, 365067, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[210604, 368540, 257219, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[182045, 389233, 228660, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[191649, 325177, 238264, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[74950, 188988, 121565, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[169531, 310303, 216146, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[249737, 82942, 296352, 129557]",1,"[69337, 9783, 474275, 219328]",309
"[279584, 115513, 326199, 162128]",1,"[69337, 9783, 474275, 219328]",309
"[169153, 52750, 215768, 99365]",1,"[69337, 9783, 474275, 219328]",309
"[247958, 81492, 294573, 128107]",1,"[69337, 9783, 474275, 219328]",309
"[139900, 69251, 186515, 115866]",1,"[69337, 9783, 474275, 219328]",309
"[94318, 196558, 140933, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[276920, 377070, 323535, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[258422, 311504, 305037, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[29416, 297810, 76031, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[322500, 104474, 369115, 151089]",1,"[69337, 9783, 474275, 219328]",309
"[362581, 383751, 409196, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[227977, 340231, 274592, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[113503, 148749, 160118, 195364]",1,"[69337, 9783, 474275, 219328]",309
"[12985, 339335, 59600, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[318131, 191890, 364746, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[8630, 354586, 55245, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[343376, 175235, 389991, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[180503, 59929, 227118, 106544]",1,"[69337, 9783, 474275, 219328]",309
"[345200, 108821, 391815, 155436]",1,"[69337, 9783, 474275, 219328]",309
"[55260, 293280, 101875, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[208611, 30064, 255226, 76679]",1,"[69337, 9783, 474275, 219328]",309
"[211301, 381786, 257916, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[311204, 158889, 357819, 205504]",1,"[69337, 9783, 474275, 219328]",309
"[137017, 74283, 183632, 120898]",1,"[69337, 9783, 474275, 219328]",309
"[300532, 60091, 347147, 106706]",1,"[69337, 9783, 474275, 219328]",309
"[189608, 300590, 236223, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[117932, 369581, 164547, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[107382, 351797, 153997, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[402034, 399274, 448649, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[280514, 224187, 327129, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[347539, 93062, 394154, 139677]",1,"[69337, 9783, 474275, 219328]",309
"[237258, 403340, 283873, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[340227, 18297, 386842, 64912]",1,"[69337, 9783, 474275, 219328]",309
"[152157, 139705, 198772, 186320]",1,"[69337, 9783, 474275, 219328]",309
"[52819, 9783, 99434, 55933]",1,"[42574, 9783, 114520, 219328]",308
"[245136, 162766, 291751, 209381]",1,"[69337, 9783, 474275, 219328]",309
"[152950, 416118, 199565, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[200242, 29424, 246857, 76039]",1,"[69337, 9783, 474275, 219328]",309
"[227732, 407693, 274347, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[25203, 333014, 71818, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[30319, 111517, 76934, 158132]",0,"[8117, 9783, 474275, 219328]",617
"[326667, 9783, 373282, 55638]",1,"[69337, 9783, 474275, 219328]",309
"[84103, 53262, 130718, 99877]",1,"[69337, 9783, 474275, 219328]",309
"[113665, 276095, 160280, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[345005, 215454, 391620, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[221611, 373393, 268226, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[173708, 64800, 220323, 111415]",1,"[69337, 9783, 474275, 219328]",309
"[60893, 344864, 107508, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[134960, 173642, 181575, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[52039, 336498, 98654, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[102175, 102204, 148790, 148819]",1,"[69337, 9783, 474275, 219328]",309
"[287349, 425747, 333964, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[131542, 377562, 178157, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[262837, 283337, 309452, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[328362, 324138, 374977, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[57228, 234625, 103843, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[304277, 277231, 350892, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[129573, 275002, 176188, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[383762, 183538, 430377, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[150320, 278057, 196935, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[208310, 240857, 254925, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[65460, 304937, 112075, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[8203, 349823, 54818, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[403601, 222476, 450216, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[50439, 188804, 97054, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[425259, 162479, 471874, 209094]",1,"[69337, 9783, 474275, 219328]",309
"[293900, 396160, 340515, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[38336, 32735, 84951, 79350]",0,"[8117, 9783, 474275, 219328]",617
"[202983, 103842, 249598, 150457]",1,"[69337, 9783, 474275, 219328]",309
"[59931, 137629, 106546, 184244]",1,"[42574, 9783, 114520, 219328]",308
"[196275, 280329, 242890, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[26338, 402555, 72953, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[182016, 295489, 228631, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[131908, 308240, 178523, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[125458, 174264, 172073, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[55024, 362279, 101639, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[403547, 50447, 450162, 97062]",1,"[69337, 9783, 474275, 219328]",309
"[36800, 59942, 83415, 106557]",0,"[8117, 9783, 474275, 219328]",617
"[176537, 270185, 223152, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[212771, 337455, 259386, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[369466, 219888, 416081, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[269004, 187633, 315619, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[196355, 338914, 242970, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[32461, 412777, 79076, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[77299, 243185, 123914, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[56940, 292842, 103555, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[187077, 79702, 233692, 126317]",1,"[69337, 9783, 474275, 219328]",309
"[224761, 187501, 271376, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[24508, 240971, 71123, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[221596, 328457, 268211, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[98564, 195023, 145179, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[252752, 251960, 299367, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[133632, 194338, 180247, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[312679, 334401, 359294, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[414738, 14909, 461353, 61524]",1,"[69337, 9783, 474275, 219328]",309
"[362626, 311165, 409241, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[123413, 413396, 170028, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[293228, 48016, 339843, 94631]",1,"[69337, 9783, 474275, 219328]",309
"[137259, 55183, 183874, 101798]",1,"[69337, 9783, 474275, 219328]",309
"[326574, 101511, 373189, 148126]",1,"[69337, 9783, 474275, 219328]",309
"[226595, 239352, 273210, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[134154, 417674, 180769, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[361673, 166026, 408288, 212641]",1,"[69337, 9783, 474275, 219328]",309
"[330062, 360091, 376677, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[329863, 64603, 376478, 111218]",1,"[69337, 9783, 474275, 219328]",309
"[10541, 266692, 57156, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[424259, 341732, 470874, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[38828, 16376, 85443, 62991]",0,"[8117, 9783, 474275, 219328]",617
"[89752, 371398, 136367, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[346359, 398124, 392974, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[35489, 421556, 82104, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[379725, 259112, 426340, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[78510, 109888, 125125, 156503]",1,"[69337, 9783, 474275, 219328]",309
"[235640, 85130, 282255, 131745]",1,"[69337, 9783, 474275, 219328]",309
"[425922, 342371, 472537, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[28885, 115356, 75500, 161971]",0,"[8117, 9783, 474275, 219328]",617
"[94481, 301669, 141096, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[383279, 19720, 429894, 66335]",1,"[69337, 9783, 474275, 219328]",309
"[117511, 43356, 164126, 89971]",1,"[69337, 9783, 474275, 219328]",309
"[88927, 290188, 135542, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[417027, 10529, 463642, 57144]",1,"[69337, 9783, 474275, 219328]",309
"[112535, 218380, 159150, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[417203, 342540, 463818, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[393658, 378565, 440273, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[297772, 354517, 344387, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[419591, 385460, 466206, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[392078, 258466, 438693, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[372147, 335508, 418762, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[12981, 380872, 59596, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[250288, 282197, 296903, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[218028, 150226, 264643, 196841]",1,"[69337, 9783, 474275, 219328]",309
"[418280, 19828, 464895, 66443]",1,"[69337, 9783, 474275, 219328]",309
"[410483, 238459, 457098, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[377501, 390832, 424116, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[99696, 262784, 146311, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[111963, 47011, 158578, 93626]",1,"[69337, 9783, 474275, 219328]",309
"[109792, 251593, 156407, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[24186, 178126, 70801, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[419036, 210717, 465651, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[69773, 368413, 116388, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[216826, 103515, 263441, 150130]",1,"[69337, 9783, 474275, 219328]",309
"[209913, 327658, 256528, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[389503, 294050, 436118, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[396010, 229880, 442625, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[171497, 100818, 218112, 147433]",1,"[69337, 9783, 474275, 219328]",309
"[224544, 297433, 271159, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[148170, 350813, 194785, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[282868, 71234, 329483, 117849]",1,"[69337, 9783, 474275, 219328]",309
"[420794, 226093, 467409, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[395640, 392646, 442255, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[54196, 191563, 100811, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[342232, 12943, 388847, 59558]",1,"[69337, 9783, 474275, 219328]",309
"[415483, 292019, 462098, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[260447, 163663, 307062, 210278]",1,"[69337, 9783, 474275, 219328]",309
"[390287, 212659, 436902, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[306237, 239657, 352852, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[340800, 268183, 387415, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[194616, 258025, 241231, 219328]",1,"[69337, 9783, 474275, 219328]",309
