SRC_middle Query: Small,Depth,# Hops,BBoxes,Data Size
"[2, 17, 8, 23]",6,6,"[0, 16, 8, 24]",64
"[21, 1, 27, 7]",6,6,"[20, 0, 28, 8]",64
"[45, 19, 51, 25]",5,5,"[44, 16, 52, 32]",128
"[54, 25, 60, 31]",6,6,"[52, 24, 60, 32]",64
"[6, 24, 12, 30]",6,6,"[4, 24, 12, 32]",64
"[26, 47, 32, 53]",5,5,"[24, 40, 32, 56]",128
"[21, 48, 27, 54]",6,6,"[20, 48, 28, 56]",64
"[13, 44, 19, 50]",6,6,"[12, 44, 20, 52]",64
"[58, 53, 64, 59]",6,6,"[56, 52, 64, 60]",64
"[50, 15, 56, 21]",5,5,"[48, 8, 56, 24]",128
"[10, 55, 16, 61]",5,5,"[8, 48, 16, 64]",128
"[38, 28, 44, 34]",6,6,"[36, 28, 44, 36]",64
"[52, 56, 58, 62]",6,6,"[52, 56, 60, 64]",64
"[24, 20, 30, 26]",6,6,"[24, 20, 32, 28]",64
"[52, 28, 58, 34]",6,6,"[52, 28, 60, 36]",64
"[34, 47, 40, 53]",5,5,"[32, 40, 40, 56]",128
"[9, 52, 15, 58]",6,6,"[8, 52, 16, 60]",64
"[36, 6, 42, 12]",6,6,"[36, 4, 44, 12]",64
"[47, 49, 53, 55]",4,4,"[40, 40, 56, 56]",256
"[18, 28, 24, 34]",6,6,"[16, 28, 24, 36]",64
"[39, 54, 45, 60]",4,4,"[32, 48, 48, 64]",256
"[7, 8, 13, 14]",4,4,"[0, 8, 16, 24]",256
"[50, 19, 56, 25]",5,5,"[48, 16, 56, 32]",128
"[34, 15, 40, 21]",5,5,"[32, 8, 40, 24]",128
"[41, 32, 47, 38]",6,6,"[40, 32, 48, 40]",64
"[21, 49, 27, 55]",6,6,"[20, 48, 28, 56]",64
"[43, 26, 49, 32]",4,4,"[40, 24, 56, 40]",256
"[36, 21, 42, 27]",6,6,"[36, 20, 44, 28]",64
"[49, 4, 55, 10]",6,6,"[48, 4, 56, 12]",64
"[56, 23, 62, 29]",5,5,"[56, 16, 64, 32]",128
"[31, 0, 37, 6]",4,4,"[24, 0, 40, 16]",256
"[7, 9, 13, 15]",4,4,"[0, 8, 16, 24]",256
"[8, 42, 14, 48]",6,6,"[8, 40, 16, 48]",64
"[16, 17, 22, 23]",6,6,"[16, 16, 24, 24]",64
"[56, 8, 62, 14]",6,6,"[56, 8, 64, 16]",64
"[51, 58, 57, 64]",4,4,"[48, 48, 64, 64]",256
"[15, 10, 21, 16]",4,4,"[8, 8, 24, 24]",256
"[22, 21, 28, 27]",6,6,"[20, 20, 28, 28]",64
"[43, 32, 49, 38]",4,4,"[40, 24, 56, 40]",256
"[14, 55, 20, 61]",5,5,"[12, 48, 20, 64]",128
"[48, 15, 54, 21]",5,5,"[48, 8, 56, 24]",128
"[37, 2, 43, 8]",6,6,"[36, 0, 44, 8]",64
"[54, 32, 60, 38]",6,6,"[52, 32, 60, 40]",64
"[42, 12, 48, 18]",6,6,"[40, 12, 48, 20]",64
"[34, 31, 40, 37]",5,5,"[32, 24, 40, 40]",128
"[53, 23, 59, 29]",5,5,"[52, 16, 60, 32]",128
"[11, 25, 17, 31]",4,4,"[8, 24, 24, 40]",256
"[30, 31, 36, 37]",5,5,"[28, 24, 36, 40]",128
"[13, 52, 19, 58]",6,6,"[12, 52, 20, 60]",64
"[28, 34, 34, 40]",6,6,"[28, 32, 36, 40]",64
"[24, 44, 30, 50]",6,6,"[24, 44, 32, 52]",64
"[19, 14, 25, 20]",4,4,"[16, 8, 32, 24]",256
"[7, 33, 13, 39]",4,4,"[0, 24, 16, 40]",256
"[46, 29, 52, 35]",6,6,"[44, 28, 52, 36]",64
"[50, 26, 56, 32]",6,6,"[48, 24, 56, 32]",64
"[39, 54, 45, 60]",4,4,"[32, 48, 48, 64]",256
"[46, 17, 52, 23]",6,6,"[44, 16, 52, 24]",64
"[20, 5, 26, 11]",6,6,"[20, 4, 28, 12]",64
"[6, 49, 12, 55]",6,6,"[4, 48, 12, 56]",64
"[9, 41, 15, 47]",6,6,"[8, 40, 16, 48]",64
"[53, 14, 59, 20]",6,6,"[52, 12, 60, 20]",64
"[31, 34, 37, 40]",4,4,"[24, 24, 40, 40]",256
"[11, 3, 17, 9]",4,4,"[8, 0, 24, 16]",256
"[29, 11, 35, 17]",5,5,"[28, 8, 36, 24]",128
"[33, 47, 39, 53]",5,5,"[32, 40, 40, 56]",128
"[30, 8, 36, 14]",6,6,"[28, 8, 36, 16]",64
"[1, 15, 7, 21]",5,5,"[0, 8, 8, 24]",128
"[11, 12, 17, 18]",4,4,"[8, 8, 24, 24]",256
"[38, 2, 44, 8]",6,6,"[36, 0, 44, 8]",64
"[21, 22, 27, 28]",6,6,"[20, 20, 28, 28]",64
"[49, 30, 55, 36]",6,6,"[48, 28, 56, 36]",64
"[19, 50, 25, 56]",4,4,"[16, 40, 32, 56]",256
"[21, 36, 27, 42]",6,6,"[20, 36, 28, 44]",64
"[21, 20, 27, 26]",6,6,"[20, 20, 28, 28]",64
"[5, 19, 11, 25]",5,5,"[4, 16, 12, 32]",128
"[40, 25, 46, 31]",6,6,"[40, 24, 48, 32]",64
"[56, 4, 62, 10]",6,6,"[56, 4, 64, 12]",64
"[44, 49, 50, 55]",6,6,"[44, 48, 52, 56]",64
"[31, 58, 37, 64]",4,4,"[24, 48, 40, 64]",256
"[39, 40, 45, 46]",4,4,"[32, 32, 48, 48]",256
"[20, 37, 26, 43]",6,6,"[20, 36, 28, 44]",64
"[22, 50, 28, 56]",6,6,"[20, 48, 28, 56]",64
"[27, 6, 33, 12]",4,4,"[24, 0, 40, 16]",256
"[47, 7, 53, 13]",4,4,"[40, 0, 56, 16]",256
"[43, 1, 49, 7]",4,4,"[40, 0, 56, 16]",256
"[9, 34, 15, 40]",6,6,"[8, 32, 16, 40]",64
"[36, 23, 42, 29]",5,5,"[36, 16, 44, 32]",128
"[51, 56, 57, 62]",4,4,"[48, 48, 64, 64]",256
"[15, 1, 21, 7]",4,4,"[8, 0, 24, 16]",256
"[5, 35, 11, 41]",5,5,"[4, 32, 12, 48]",128
"[6, 42, 12, 48]",6,6,"[4, 40, 12, 48]",64
"[19, 27, 25, 33]",4,4,"[16, 24, 32, 40]",256
"[24, 18, 30, 24]",6,6,"[24, 16, 32, 24]",64
"[53, 20, 59, 26]",6,6,"[52, 20, 60, 28]",64
"[30, 3, 36, 9]",5,5,"[28, 0, 36, 16]",128
"[48, 15, 54, 21]",5,5,"[48, 8, 56, 24]",128
"[17, 44, 23, 50]",6,6,"[16, 44, 24, 52]",64
"[21, 26, 27, 32]",6,6,"[20, 24, 28, 32]",64
"[50, 55, 56, 61]",5,5,"[48, 48, 56, 64]",128
"[20, 3, 26, 9]",5,5,"[20, 0, 28, 16]",128
"[5, 4, 11, 10]",6,6,"[4, 4, 12, 12]",64
"[2, 20, 8, 26]",6,6,"[0, 20, 8, 28]",64
"[55, 36, 61, 42]",4,4,"[48, 32, 64, 48]",256
"[53, 8, 59, 14]",6,6,"[52, 8, 60, 16]",64
"[47, 3, 53, 9]",4,4,"[40, 0, 56, 16]",256
"[56, 58, 62, 64]",6,6,"[56, 56, 64, 64]",64
"[19, 37, 25, 43]",4,4,"[16, 32, 32, 48]",256
"[49, 16, 55, 22]",6,6,"[48, 16, 56, 24]",64
"[56, 51, 62, 57]",5,5,"[56, 48, 64, 64]",128
"[38, 54, 44, 60]",6,6,"[36, 52, 44, 60]",64
"[51, 46, 57, 52]",4,4,"[48, 40, 64, 56]",256
"[53, 14, 59, 20]",6,6,"[52, 12, 60, 20]",64
"[41, 33, 47, 39]",6,6,"[40, 32, 48, 40]",64
"[51, 20, 57, 26]",4,4,"[48, 16, 64, 32]",256
"[57, 35, 63, 41]",5,5,"[56, 32, 64, 48]",128
"[13, 52, 19, 58]",6,6,"[12, 52, 20, 60]",64
"[13, 8, 19, 14]",6,6,"[12, 8, 20, 16]",64
"[39, 28, 45, 34]",4,4,"[32, 24, 48, 40]",256
"[56, 24, 62, 30]",6,6,"[56, 24, 64, 32]",64
"[52, 52, 58, 58]",6,6,"[52, 52, 60, 60]",64
"[45, 9, 51, 15]",6,6,"[44, 8, 52, 16]",64
"[5, 16, 11, 22]",6,6,"[4, 16, 12, 24]",64
"[47, 46, 53, 52]",4,4,"[40, 40, 56, 56]",256
"[46, 24, 52, 30]",6,6,"[44, 24, 52, 32]",64
"[54, 20, 60, 26]",6,6,"[52, 20, 60, 28]",64
"[43, 21, 49, 27]",4,4,"[40, 16, 56, 32]",256
"[18, 40, 24, 46]",6,6,"[16, 40, 24, 48]",64
"[56, 27, 62, 33]",5,5,"[56, 24, 64, 40]",128
"[21, 56, 27, 62]",6,6,"[20, 56, 28, 64]",64
"[51, 41, 57, 47]",4,4,"[48, 32, 64, 48]",256
"[12, 40, 18, 46]",6,6,"[12, 40, 20, 48]",64
"[54, 1, 60, 7]",6,6,"[52, 0, 60, 8]",64
"[50, 48, 56, 54]",6,6,"[48, 48, 56, 56]",64
"[56, 51, 62, 57]",5,5,"[56, 48, 64, 64]",128
"[41, 27, 47, 33]",5,5,"[40, 24, 48, 40]",128
"[9, 20, 15, 26]",6,6,"[8, 20, 16, 28]",64
"[4, 8, 10, 14]",6,6,"[4, 8, 12, 16]",64
"[14, 33, 20, 39]",6,6,"[12, 32, 20, 40]",64
"[8, 30, 14, 36]",6,6,"[8, 28, 16, 36]",64
"[19, 37, 25, 43]",4,4,"[16, 32, 32, 48]",256
"[2, 28, 8, 34]",6,6,"[0, 28, 8, 36]",64
"[45, 28, 51, 34]",6,6,"[44, 28, 52, 36]",64
"[34, 9, 40, 15]",6,6,"[32, 8, 40, 16]",64
"[41, 32, 47, 38]",6,6,"[40, 32, 48, 40]",64
"[54, 24, 60, 30]",6,6,"[52, 24, 60, 32]",64
"[5, 38, 11, 44]",6,6,"[4, 36, 12, 44]",64
"[54, 38, 60, 44]",6,6,"[52, 36, 60, 44]",64
"[15, 52, 21, 58]",4,4,"[8, 48, 24, 64]",256
"[57, 29, 63, 35]",6,6,"[56, 28, 64, 36]",64
"[40, 26, 46, 32]",6,6,"[40, 24, 48, 32]",64
"[35, 20, 41, 26]",4,4,"[32, 16, 48, 32]",256
"[35, 14, 41, 20]",4,4,"[32, 8, 48, 24]",256
"[2, 52, 8, 58]",6,6,"[0, 52, 8, 60]",64
"[57, 1, 63, 7]",6,6,"[56, 0, 64, 8]",64
"[17, 39, 23, 45]",5,5,"[16, 32, 24, 48]",128
"[25, 44, 31, 50]",6,6,"[24, 44, 32, 52]",64
"[9, 14, 15, 20]",6,6,"[8, 12, 16, 20]",64
"[14, 41, 20, 47]",6,6,"[12, 40, 20, 48]",64
"[51, 57, 57, 63]",4,4,"[48, 48, 64, 64]",256
"[54, 39, 60, 45]",5,5,"[52, 32, 60, 48]",128
"[26, 55, 32, 61]",5,5,"[24, 48, 32, 64]",128
"[38, 55, 44, 61]",5,5,"[36, 48, 44, 64]",128
"[32, 55, 38, 61]",5,5,"[32, 48, 40, 64]",128
"[48, 11, 54, 17]",5,5,"[48, 8, 56, 24]",128
"[9, 42, 15, 48]",6,6,"[8, 40, 16, 48]",64
"[3, 47, 9, 53]",4,4,"[0, 40, 16, 56]",256
"[15, 6, 21, 12]",4,4,"[8, 0, 24, 16]",256
"[37, 0, 43, 6]",6,6,"[36, 0, 44, 8]",64
"[15, 37, 21, 43]",4,4,"[8, 32, 24, 48]",256
"[7, 4, 13, 10]",4,4,"[0, 0, 16, 16]",256
"[41, 2, 47, 8]",6,6,"[40, 0, 48, 8]",64
"[12, 15, 18, 21]",5,5,"[12, 8, 20, 24]",128
"[9, 13, 15, 19]",6,6,"[8, 12, 16, 20]",64
"[21, 26, 27, 32]",6,6,"[20, 24, 28, 32]",64
"[33, 58, 39, 64]",6,6,"[32, 56, 40, 64]",64
"[26, 5, 32, 11]",6,6,"[24, 4, 32, 12]",64
"[23, 37, 29, 43]",4,4,"[16, 32, 32, 48]",256
"[5, 20, 11, 26]",6,6,"[4, 20, 12, 28]",64
"[41, 50, 47, 56]",6,6,"[40, 48, 48, 56]",64
"[24, 7, 30, 13]",5,5,"[24, 0, 32, 16]",128
"[32, 20, 38, 26]",6,6,"[32, 20, 40, 28]",64
"[3, 4, 9, 10]",4,4,"[0, 0, 16, 16]",256
"[3, 18, 9, 24]",4,4,"[0, 16, 16, 32]",256
"[19, 45, 25, 51]",4,4,"[16, 40, 32, 56]",256
"[2, 51, 8, 57]",5,5,"[0, 48, 8, 64]",128
"[56, 10, 62, 16]",6,6,"[56, 8, 64, 16]",64
"[6, 23, 12, 29]",5,5,"[4, 16, 12, 32]",128
"[22, 18, 28, 24]",6,6,"[20, 16, 28, 24]",64
"[10, 29, 16, 35]",6,6,"[8, 28, 16, 36]",64
"[42, 27, 48, 33]",5,5,"[40, 24, 48, 40]",128
"[48, 12, 54, 18]",6,6,"[48, 12, 56, 20]",64
"[41, 47, 47, 53]",5,5,"[40, 40, 48, 56]",128
"[15, 5, 21, 11]",4,4,"[8, 0, 24, 16]",256
"[7, 26, 13, 32]",4,4,"[0, 24, 16, 40]",256
"[10, 31, 16, 37]",5,5,"[8, 24, 16, 40]",128
"[37, 33, 43, 39]",6,6,"[36, 32, 44, 40]",64
"[29, 56, 35, 62]",6,6,"[28, 56, 36, 64]",64
"[34, 44, 40, 50]",6,6,"[32, 44, 40, 52]",64
"[33, 58, 39, 64]",6,6,"[32, 56, 40, 64]",64
"[11, 48, 17, 54]",4,4,"[8, 40, 24, 56]",256
"[0, 45, 6, 51]",6,6,"[0, 44, 8, 52]",64
"[57, 6, 63, 12]",6,6,"[56, 4, 64, 12]",64
"[1, 30, 7, 36]",6,6,"[0, 28, 8, 36]",64
"[9, 13, 15, 19]",6,6,"[8, 12, 16, 20]",64
"[56, 21, 62, 27]",6,6,"[56, 20, 64, 28]",64
"[36, 3, 42, 9]",5,5,"[36, 0, 44, 16]",128
"[5, 32, 11, 38]",6,6,"[4, 32, 12, 40]",64
"[33, 16, 39, 22]",6,6,"[32, 16, 40, 24]",64
"[51, 8, 57, 14]",4,4,"[48, 8, 64, 24]",256
"[16, 21, 22, 27]",6,6,"[16, 20, 24, 28]",64
"[27, 7, 33, 13]",4,4,"[24, 0, 40, 16]",256
"[47, 55, 53, 61]",4,4,"[40, 48, 56, 64]",256
"[25, 44, 31, 50]",6,6,"[24, 44, 32, 52]",64
"[0, 46, 6, 52]",6,6,"[0, 44, 8, 52]",64
"[18, 35, 24, 41]",5,5,"[16, 32, 24, 48]",128
"[44, 19, 50, 25]",5,5,"[44, 16, 52, 32]",128
"[26, 38, 32, 44]",6,6,"[24, 36, 32, 44]",64
"[20, 31, 26, 37]",5,5,"[20, 24, 28, 40]",128
"[45, 19, 51, 25]",5,5,"[44, 16, 52, 32]",128
"[3, 55, 9, 61]",4,4,"[0, 48, 16, 64]",256
"[1, 31, 7, 37]",5,5,"[0, 24, 8, 40]",128
"[46, 8, 52, 14]",6,6,"[44, 8, 52, 16]",64
"[7, 42, 13, 48]",4,4,"[0, 32, 16, 48]",256
"[2, 13, 8, 19]",6,6,"[0, 12, 8, 20]",64
"[16, 14, 22, 20]",6,6,"[16, 12, 24, 20]",64
"[7, 40, 13, 46]",4,4,"[0, 32, 16, 48]",256
"[33, 14, 39, 20]",6,6,"[32, 12, 40, 20]",64
"[45, 12, 51, 18]",6,6,"[44, 12, 52, 20]",64
"[32, 18, 38, 24]",6,6,"[32, 16, 40, 24]",64
"[27, 18, 33, 24]",4,4,"[24, 16, 40, 32]",256
"[51, 53, 57, 59]",4,4,"[48, 48, 64, 64]",256
"[29, 57, 35, 63]",6,6,"[28, 56, 36, 64]",64
"[46, 30, 52, 36]",6,6,"[44, 28, 52, 36]",64
"[39, 47, 45, 53]",4,4,"[32, 40, 48, 56]",256
"[36, 57, 42, 63]",6,6,"[36, 56, 44, 64]",64
"[26, 13, 32, 19]",6,6,"[24, 12, 32, 20]",64
"[13, 43, 19, 49]",5,5,"[12, 40, 20, 56]",128
"[53, 0, 59, 6]",6,6,"[52, 0, 60, 8]",64
"[45, 13, 51, 19]",6,6,"[44, 12, 52, 20]",64
"[23, 47, 29, 53]",4,4,"[16, 40, 32, 56]",256
"[10, 19, 16, 25]",5,5,"[8, 16, 16, 32]",128
"[50, 13, 56, 19]",6,6,"[48, 12, 56, 20]",64
"[2, 35, 8, 41]",5,5,"[0, 32, 8, 48]",128
"[27, 56, 33, 62]",4,4,"[24, 48, 40, 64]",256
"[26, 34, 32, 40]",6,6,"[24, 32, 32, 40]",64
"[21, 13, 27, 19]",6,6,"[20, 12, 28, 20]",64
"[8, 18, 14, 24]",6,6,"[8, 16, 16, 24]",64
"[5, 8, 11, 14]",6,6,"[4, 8, 12, 16]",64
"[3, 21, 9, 27]",4,4,"[0, 16, 16, 32]",256
"[3, 8, 9, 14]",4,4,"[0, 8, 16, 24]",256
"[41, 4, 47, 10]",6,6,"[40, 4, 48, 12]",64
"[33, 7, 39, 13]",5,5,"[32, 0, 40, 16]",128
"[7, 46, 13, 52]",4,4,"[0, 40, 16, 56]",256
"[3, 7, 9, 13]",4,4,"[0, 0, 16, 16]",256
"[9, 24, 15, 30]",6,6,"[8, 24, 16, 32]",64
"[55, 39, 61, 45]",4,4,"[48, 32, 64, 48]",256
"[19, 1, 25, 7]",4,4,"[16, 0, 32, 16]",256
"[28, 6, 34, 12]",6,6,"[28, 4, 36, 12]",64
"[12, 38, 18, 44]",6,6,"[12, 36, 20, 44]",64
"[46, 38, 52, 44]",6,6,"[44, 36, 52, 44]",64
"[32, 35, 38, 41]",5,5,"[32, 32, 40, 48]",128
"[0, 51, 6, 57]",5,5,"[0, 48, 8, 64]",128
"[14, 10, 20, 16]",6,6,"[12, 8, 20, 16]",64
"[0, 36, 6, 42]",6,6,"[0, 36, 8, 44]",64
"[28, 16, 34, 22]",6,6,"[28, 16, 36, 24]",64
"[55, 18, 61, 24]",4,4,"[48, 16, 64, 32]",256
"[56, 38, 62, 44]",6,6,"[56, 36, 64, 44]",64
"[38, 53, 44, 59]",6,6,"[36, 52, 44, 60]",64
"[11, 58, 17, 64]",4,4,"[8, 48, 24, 64]",256
"[54, 32, 60, 38]",6,6,"[52, 32, 60, 40]",64
"[38, 25, 44, 31]",6,6,"[36, 24, 44, 32]",64
"[57, 20, 63, 26]",6,6,"[56, 20, 64, 28]",64
"[6, 10, 12, 16]",6,6,"[4, 8, 12, 16]",64
"[7, 35, 13, 41]",4,4,"[0, 32, 16, 48]",256
"[9, 30, 15, 36]",6,6,"[8, 28, 16, 36]",64
"[9, 0, 15, 6]",6,6,"[8, 0, 16, 8]",64
"[38, 2, 44, 8]",6,6,"[36, 0, 44, 8]",64
"[19, 13, 25, 19]",4,4,"[16, 8, 32, 24]",256
"[7, 16, 13, 22]",4,4,"[0, 16, 16, 32]",256
"[16, 28, 22, 34]",6,6,"[16, 28, 24, 36]",64
"[31, 57, 37, 63]",4,4,"[24, 48, 40, 64]",256
"[51, 14, 57, 20]",4,4,"[48, 8, 64, 24]",256
"[17, 56, 23, 62]",6,6,"[16, 56, 24, 64]",64
"[43, 38, 49, 44]",4,4,"[40, 32, 56, 48]",256
"[35, 27, 41, 33]",4,4,"[32, 24, 48, 40]",256
"[57, 29, 63, 35]",6,6,"[56, 28, 64, 36]",64
"[19, 28, 25, 34]",4,4,"[16, 24, 32, 40]",256
"[14, 38, 20, 44]",6,6,"[12, 36, 20, 44]",64
"[34, 26, 40, 32]",6,6,"[32, 24, 40, 32]",64
"[6, 26, 12, 32]",6,6,"[4, 24, 12, 32]",64
"[25, 12, 31, 18]",6,6,"[24, 12, 32, 20]",64
"[7, 47, 13, 53]",4,4,"[0, 40, 16, 56]",256
"[23, 52, 29, 58]",4,4,"[16, 48, 32, 64]",256
"[40, 41, 46, 47]",6,6,"[40, 40, 48, 48]",64
"[41, 36, 47, 42]",6,6,"[40, 36, 48, 44]",64
"[15, 56, 21, 62]",4,4,"[8, 48, 24, 64]",256
"[42, 55, 48, 61]",5,5,"[40, 48, 48, 64]",128
"[47, 1, 53, 7]",4,4,"[40, 0, 56, 16]",256
"[32, 43, 38, 49]",5,5,"[32, 40, 40, 56]",128
"[4, 1, 10, 7]",6,6,"[4, 0, 12, 8]",64
"[45, 26, 51, 32]",6,6,"[44, 24, 52, 32]",64
"[22, 12, 28, 18]",6,6,"[20, 12, 28, 20]",64
"[45, 13, 51, 19]",6,6,"[44, 12, 52, 20]",64
"[21, 27, 27, 33]",5,5,"[20, 24, 28, 40]",128
"[6, 2, 12, 8]",6,6,"[4, 0, 12, 8]",64
"[55, 46, 61, 52]",4,4,"[48, 40, 64, 56]",256
"[57, 31, 63, 37]",5,5,"[56, 24, 64, 40]",128
"[27, 55, 33, 61]",4,4,"[24, 48, 40, 64]",256
"[19, 17, 25, 23]",4,4,"[16, 16, 32, 32]",256
"[24, 38, 30, 44]",6,6,"[24, 36, 32, 44]",64
"[17, 24, 23, 30]",6,6,"[16, 24, 24, 32]",64
"[37, 9, 43, 15]",6,6,"[36, 8, 44, 16]",64
"[40, 8, 46, 14]",6,6,"[40, 8, 48, 16]",64
"[1, 4, 7, 10]",6,6,"[0, 4, 8, 12]",64
"[11, 2, 17, 8]",4,4,"[8, 0, 24, 16]",256
"[20, 55, 26, 61]",5,5,"[20, 48, 28, 64]",128
"[38, 23, 44, 29]",5,5,"[36, 16, 44, 32]",128
"[33, 29, 39, 35]",6,6,"[32, 28, 40, 36]",64
"[53, 27, 59, 33]",5,5,"[52, 24, 60, 40]",128
"[51, 12, 57, 18]",4,4,"[48, 8, 64, 24]",256
"[25, 3, 31, 9]",5,5,"[24, 0, 32, 16]",128
"[22, 49, 28, 55]",6,6,"[20, 48, 28, 56]",64
"[43, 32, 49, 38]",4,4,"[40, 24, 56, 40]",256
"[24, 42, 30, 48]",6,6,"[24, 40, 32, 48]",64
"[42, 29, 48, 35]",6,6,"[40, 28, 48, 36]",64
"[36, 38, 42, 44]",6,6,"[36, 36, 44, 44]",64
"[25, 36, 31, 42]",6,6,"[24, 36, 32, 44]",64
"[16, 53, 22, 59]",6,6,"[16, 52, 24, 60]",64
"[38, 37, 44, 43]",6,6,"[36, 36, 44, 44]",64
"[7, 40, 13, 46]",4,4,"[0, 32, 16, 48]",256
"[11, 18, 17, 24]",4,4,"[8, 16, 24, 32]",256
"[10, 40, 16, 46]",6,6,"[8, 40, 16, 48]",64
"[42, 35, 48, 41]",5,5,"[40, 32, 48, 48]",128
"[48, 37, 54, 43]",6,6,"[48, 36, 56, 44]",64
"[47, 34, 53, 40]",4,4,"[40, 24, 56, 40]",256
"[25, 16, 31, 22]",6,6,"[24, 16, 32, 24]",64
"[8, 41, 14, 47]",6,6,"[8, 40, 16, 48]",64
"[36, 5, 42, 11]",6,6,"[36, 4, 44, 12]",64
"[57, 19, 63, 25]",5,5,"[56, 16, 64, 32]",128
"[27, 19, 33, 25]",4,4,"[24, 16, 40, 32]",256
"[48, 27, 54, 33]",5,5,"[48, 24, 56, 40]",128
"[39, 0, 45, 6]",4,4,"[32, 0, 48, 16]",256
"[31, 13, 37, 19]",4,4,"[24, 8, 40, 24]",256
"[33, 54, 39, 60]",6,6,"[32, 52, 40, 60]",64
"[18, 50, 24, 56]",6,6,"[16, 48, 24, 56]",64
"[12, 0, 18, 6]",6,6,"[12, 0, 20, 8]",64
"[48, 38, 54, 44]",6,6,"[48, 36, 56, 44]",64
"[43, 32, 49, 38]",4,4,"[40, 24, 56, 40]",256
"[19, 6, 25, 12]",4,4,"[16, 0, 32, 16]",256
"[26, 47, 32, 53]",5,5,"[24, 40, 32, 56]",128
"[48, 23, 54, 29]",5,5,"[48, 16, 56, 32]",128
"[46, 24, 52, 30]",6,6,"[44, 24, 52, 32]",64
"[23, 46, 29, 52]",4,4,"[16, 40, 32, 56]",256
"[38, 46, 44, 52]",6,6,"[36, 44, 44, 52]",64
"[53, 24, 59, 30]",6,6,"[52, 24, 60, 32]",64
"[53, 13, 59, 19]",6,6,"[52, 12, 60, 20]",64
"[20, 57, 26, 63]",6,6,"[20, 56, 28, 64]",64
"[0, 3, 6, 9]",5,5,"[0, 0, 8, 16]",128
"[6, 39, 12, 45]",5,5,"[4, 32, 12, 48]",128
"[32, 44, 38, 50]",6,6,"[32, 44, 40, 52]",64
"[40, 41, 46, 47]",6,6,"[40, 40, 48, 48]",64
"[26, 7, 32, 13]",5,5,"[24, 0, 32, 16]",128
"[26, 21, 32, 27]",6,6,"[24, 20, 32, 28]",64
"[40, 14, 46, 20]",6,6,"[40, 12, 48, 20]",64
"[21, 21, 27, 27]",6,6,"[20, 20, 28, 28]",64
"[45, 22, 51, 28]",6,6,"[44, 20, 52, 28]",64
"[23, 9, 29, 15]",4,4,"[16, 8, 32, 24]",256
"[20, 21, 26, 27]",6,6,"[20, 20, 28, 28]",64
"[5, 16, 11, 22]",6,6,"[4, 16, 12, 24]",64
"[21, 51, 27, 57]",5,5,"[20, 48, 28, 64]",128
"[56, 53, 62, 59]",6,6,"[56, 52, 64, 60]",64
"[46, 40, 52, 46]",6,6,"[44, 40, 52, 48]",64
"[17, 40, 23, 46]",6,6,"[16, 40, 24, 48]",64
"[18, 56, 24, 62]",6,6,"[16, 56, 24, 64]",64
"[9, 26, 15, 32]",6,6,"[8, 24, 16, 32]",64
"[37, 25, 43, 31]",6,6,"[36, 24, 44, 32]",64
"[14, 38, 20, 44]",6,6,"[12, 36, 20, 44]",64
"[6, 14, 12, 20]",6,6,"[4, 12, 12, 20]",64
"[57, 17, 63, 23]",6,6,"[56, 16, 64, 24]",64
"[28, 40, 34, 46]",6,6,"[28, 40, 36, 48]",64
"[56, 8, 62, 14]",6,6,"[56, 8, 64, 16]",64
"[51, 18, 57, 24]",4,4,"[48, 16, 64, 32]",256
"[8, 17, 14, 23]",6,6,"[8, 16, 16, 24]",64
"[3, 0, 9, 6]",4,4,"[0, 0, 16, 16]",256
"[15, 23, 21, 29]",4,4,"[8, 16, 24, 32]",256
"[21, 42, 27, 48]",6,6,"[20, 40, 28, 48]",64
"[40, 7, 46, 13]",5,5,"[40, 0, 48, 16]",128
"[44, 28, 50, 34]",6,6,"[44, 28, 52, 36]",64
"[40, 3, 46, 9]",5,5,"[40, 0, 48, 16]",128
"[17, 9, 23, 15]",6,6,"[16, 8, 24, 16]",64
"[31, 13, 37, 19]",4,4,"[24, 8, 40, 24]",256
"[14, 21, 20, 27]",6,6,"[12, 20, 20, 28]",64
"[5, 6, 11, 12]",6,6,"[4, 4, 12, 12]",64
"[16, 31, 22, 37]",5,5,"[16, 24, 24, 40]",128
"[29, 19, 35, 25]",5,5,"[28, 16, 36, 32]",128
"[26, 50, 32, 56]",6,6,"[24, 48, 32, 56]",64
"[47, 23, 53, 29]",4,4,"[40, 16, 56, 32]",256
"[37, 34, 43, 40]",6,6,"[36, 32, 44, 40]",64
"[11, 5, 17, 11]",4,4,"[8, 0, 24, 16]",256
"[49, 7, 55, 13]",5,5,"[48, 0, 56, 16]",128
"[8, 25, 14, 31]",6,6,"[8, 24, 16, 32]",64
"[17, 5, 23, 11]",6,6,"[16, 4, 24, 12]",64
"[54, 34, 60, 40]",6,6,"[52, 32, 60, 40]",64
"[37, 45, 43, 51]",6,6,"[36, 44, 44, 52]",64
"[54, 18, 60, 24]",6,6,"[52, 16, 60, 24]",64
"[54, 33, 60, 39]",6,6,"[52, 32, 60, 40]",64
"[10, 45, 16, 51]",6,6,"[8, 44, 16, 52]",64
"[30, 26, 36, 32]",6,6,"[28, 24, 36, 32]",64
"[56, 15, 62, 21]",5,5,"[56, 8, 64, 24]",128
"[23, 17, 29, 23]",4,4,"[16, 16, 32, 32]",256
