BRC Query: Medium,Points,Num Of Points
"[68312, 131274, 161543, 219328]",[],0
"[36614, 286332, 129845, 219328]",[],0
"[373065, 323181, 466296, 219328]",[],0
"[67018, 55736, 160249, 148967]","[(72803, 67715)]",1
"[227359, 201105, 320590, 219328]","[(249218, 208706), (243245, 219327)]",2
"[62500, 192561, 155731, 219328]",[],0
"[258074, 327541, 351305, 219328]",[],0
"[208783, 352214, 302014, 219328]",[],0
"[255938, 117368, 349169, 210599]",[],0
"[373601, 286541, 466832, 219328]",[],0
"[27314, 214418, 120545, 219328]",[],0
"[245644, 118756, 338875, 211987]","[(249218, 208706)]",1
"[166653, 267172, 259884, 219328]",[],0
"[350165, 270919, 443396, 219328]",[],0
"[251607, 201277, 344838, 219328]",[],0
"[26545, 212728, 119776, 219328]",[],0
"[124575, 17845, 217806, 111076]","[(194547, 17907), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939), (181333, 62750), (200563, 62770)]",9
"[155041, 276138, 248272, 219328]",[],0
"[96349, 331736, 189580, 219328]",[],0
"[206676, 229986, 299907, 219328]",[],0
"[194737, 157668, 287968, 219328]","[(249218, 208706), (243245, 219327)]",2
"[63204, 163230, 156435, 219328]",[],0
"[153816, 124741, 247047, 217972]","[(182621, 142145)]",1
"[224050, 200184, 317281, 219328]","[(249218, 208706), (243245, 219327)]",2
"[192864, 251813, 286095, 219328]",[],0
"[254120, 138099, 347351, 219328]",[],0
"[269887, 98261, 363118, 191492]",[],0
"[230711, 161547, 323942, 219328]","[(249218, 208706), (243245, 219327)]",2
"[47987, 247789, 141218, 219328]",[],0
"[181289, 87617, 274520, 180848]","[(182621, 142145)]",1
"[368752, 290294, 461983, 219328]",[],0
"[66484, 153287, 159715, 219328]",[],0
"[88038, 309222, 181269, 219328]",[],0
"[153544, 93818, 246775, 187049]","[(182621, 142145)]",1
"[186513, 137821, 279744, 219328]","[(249218, 208706), (243245, 219327)]",2
"[244590, 244464, 337821, 219328]",[],0
"[141514, 62472, 234745, 155703]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[162431, 184043, 255662, 219328]","[(249218, 208706), (243245, 219327)]",2
"[23955, 12467, 117186, 105698]","[(52402, 12568), (42232, 12601), (49652, 12838), (57957, 12989), (29280, 13094), (30339, 13111), (24839, 13248), (65784, 13357), (45691, 13454), (67034, 13769), (44331, 13802), (49175, 14068), (31051, 14216), (41155, 14314), (53917, 14664), (36533, 14717), (65308, 14734), (44972, 14862), (50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (116696, 13511), (104767, 13542), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (80282, 15888), (79695, 15889), (76820, 16004), (91779, 16340), (114056, 16475), (84227, 16516), (109712, 16598), (75988, 16684), (82405, 16839), (70320, 17096), (101506, 17559), (78083, 18380), (97661, 18559), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",112
"[317713, 23613, 410944, 116844]",[],0
"[256749, 184853, 349980, 219328]",[],0
"[36002, 340765, 129233, 219328]",[],0
"[218127, 15712, 311358, 108943]","[(229026, 16672), (232460, 17215), (277400, 19941), (306553, 24096), (260858, 24535)]",5
"[32494, 36265, 125725, 129496]","[(42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",9
"[46667, 56795, 139898, 150026]","[(59458, 97155), (72803, 67715)]",2
"[158155, 187766, 251386, 219328]","[(249218, 208706), (243245, 219327)]",2
"[34418, 174923, 127649, 219328]",[],0
"[368709, 287228, 461940, 219328]",[],0
"[36656, 172068, 129887, 219328]",[],0
"[133701, 374640, 226932, 219328]",[],0
"[212161, 89761, 305392, 182992]",[],0
"[197107, 278553, 290338, 219328]",[],0
"[297121, 370260, 390352, 219328]",[],0
"[286964, 36044, 380195, 129275]",[],0
"[148943, 374836, 242174, 219328]",[],0
"[358356, 42380, 451587, 135611]",[],0
"[193709, 240506, 286940, 219328]",[],0
"[284097, 45325, 377328, 138556]",[],0
"[378375, 321330, 471606, 219328]",[],0
"[247583, 131357, 340814, 219328]","[(249218, 208706)]",1
"[186685, 136584, 279916, 219328]","[(249218, 208706), (243245, 219327)]",2
"[228629, 217740, 321860, 219328]","[(243245, 219327)]",1
"[153887, 73598, 247118, 166829]","[(182621, 142145)]",1
"[179226, 319139, 272457, 219328]",[],0
"[247703, 203017, 340934, 219328]","[(249218, 208706)]",1
"[339465, 244296, 432696, 219328]",[],0
"[301357, 320428, 394588, 219328]",[],0
"[344304, 132023, 437535, 219328]",[],0
"[335547, 24379, 428778, 117610]",[],0
"[237118, 145843, 330349, 219328]","[(249218, 208706), (243245, 219327)]",2
"[247483, 198054, 340714, 219328]","[(249218, 208706)]",1
"[218547, 141285, 311778, 219328]","[(249218, 208706), (243245, 219327)]",2
"[135084, 259979, 228315, 219328]",[],0
"[12395, 148598, 105626, 219328]",[],0
"[172737, 125957, 265968, 219188]","[(182621, 142145), (249218, 208706)]",2
"[104235, 347420, 197466, 219328]",[],0
"[174488, 88584, 267719, 181815]","[(182621, 142145)]",1
"[351128, 228045, 444359, 219328]",[],0
"[172016, 107065, 265247, 200296]","[(182621, 142145)]",1
"[42298, 240537, 135529, 219328]",[],0
"[269074, 224554, 362305, 219328]",[],0
"[258868, 34700, 352099, 127931]",[],0
"[375976, 150918, 469207, 219328]",[],0
"[302110, 350770, 395341, 219328]",[],0
"[302357, 117190, 395588, 210421]",[],0
"[11602, 26809, 104833, 120040]","[(60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",15
"[168530, 91443, 261761, 184674]","[(182621, 142145)]",1
"[165905, 75389, 259136, 168620]","[(182621, 142145)]",1
"[355409, 285230, 448640, 219328]",[],0
"[88108, 298039, 181339, 219328]",[],0
"[260957, 275884, 354188, 219328]",[],0
"[192715, 121741, 285946, 214972]","[(249218, 208706)]",1
"[319135, 272745, 412366, 219328]",[],0
"[20882, 77693, 114113, 170924]","[(59458, 97155)]",1
"[259291, 9783, 352522, 102074]","[(267796, 9783), (274283, 9783), (278024, 9783), (291801, 9783), (303529, 9783), (309759, 9783), (298492, 10704), (298475, 11417), (279774, 12055), (315979, 12702), (286201, 14322), (337473, 17444), (277400, 19941), (306553, 24096), (260858, 24535)]",15
"[300848, 9783, 394079, 101660]","[(303529, 9783), (309759, 9783), (355045, 9783), (364501, 9783), (367671, 9783), (370147, 9783), (315979, 12702), (358657, 15258), (337473, 17444), (306553, 24096)]",10
"[131222, 375684, 224453, 219328]",[],0
"[27202, 315813, 120433, 219328]",[],0
"[354221, 362027, 447452, 219328]",[],0
"[235099, 365906, 328330, 219328]",[],0
"[300551, 42131, 393782, 135362]",[],0
"[180831, 344689, 274062, 219328]",[],0
"[212495, 42294, 305726, 135525]",[],0
"[173922, 88149, 267153, 181380]","[(182621, 142145)]",1
"[77846, 349546, 171077, 219328]",[],0
"[307867, 365477, 401098, 219328]",[],0
"[25130, 221690, 118361, 219328]",[],0
"[312348, 233128, 405579, 219328]",[],0
"[338587, 275275, 431818, 219328]",[],0
"[345448, 122794, 438679, 216025]",[],0
"[345165, 19629, 438396, 112860]",[],0
"[86415, 292201, 179646, 219328]",[],0
"[245345, 133460, 338576, 219328]","[(249218, 208706)]",1
"[152275, 20788, 245506, 114019]","[(165683, 22519), (181333, 62750), (200563, 62770)]",3
"[320098, 358104, 413329, 219328]",[],0
"[182687, 194795, 275918, 219328]","[(249218, 208706), (243245, 219327)]",2
"[166388, 281722, 259619, 219328]",[],0
"[327680, 314703, 420911, 219328]",[],0
"[136142, 181277, 229373, 219328]",[],0
"[269422, 100414, 362653, 193645]",[],0
"[56060, 294808, 149291, 219328]",[],0
"[30036, 363773, 123267, 219328]",[],0
"[170082, 271058, 263313, 219328]",[],0
"[305376, 121997, 398607, 215228]",[],0
"[248215, 238923, 341446, 219328]",[],0
"[295380, 301636, 388611, 219328]",[],0
"[76339, 21103, 169570, 114334]","[(165683, 22519), (93859, 24177), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",12
"[285058, 168008, 378289, 219328]",[],0
"[100982, 68899, 194213, 162130]","[(182621, 142145)]",1
"[226760, 243678, 319991, 219328]",[],0
"[236211, 44827, 329442, 138058]",[],0
"[73012, 168614, 166243, 219328]",[],0
"[79405, 41417, 172636, 134648]","[(103123, 45841), (97257, 47150)]",2
"[341266, 113787, 434497, 207018]",[],0
"[330157, 161785, 423388, 219328]",[],0
"[91047, 31302, 184278, 124533]","[(91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750)]",9
"[329320, 139948, 422551, 219328]",[],0
"[75704, 244698, 168935, 219328]",[],0
"[114598, 381030, 207829, 219328]",[],0
"[136821, 341708, 230052, 219328]",[],0
"[380450, 326915, 473681, 219328]",[],0
"[45575, 233544, 138806, 219328]",[],0
"[283253, 9783, 376484, 102210]","[(291801, 9783), (303529, 9783), (309759, 9783), (355045, 9783), (364501, 9783), (367671, 9783), (370147, 9783), (298492, 10704), (298475, 11417), (315979, 12702), (286201, 14322), (358657, 15258), (337473, 17444), (306553, 24096)]",14
"[183097, 9783, 276328, 102562]","[(187887, 9783), (188015, 9783), (196757, 9783), (198025, 9783), (203374, 9783), (204027, 9783), (205920, 9783), (207521, 9783), (212790, 9783), (219955, 9783), (224952, 9783), (227412, 9783), (229455, 9783), (231832, 9783), (244813, 9783), (246186, 9783), (251023, 9783), (267796, 9783), (274283, 9783), (192522, 10541), (250207, 11064), (191871, 11154), (205048, 11389), (193616, 12009), (217026, 12784), (208038, 13601), (219818, 13637), (250983, 13907), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (194547, 17907), (260858, 24535), (200563, 62770)]",35
"[287690, 149950, 380921, 219328]",[],0
"[175449, 108000, 268680, 201231]","[(182621, 142145)]",1
"[375053, 268787, 468284, 219328]",[],0
"[166728, 219223, 259959, 219328]","[(243245, 219327)]",1
"[206349, 345317, 299580, 219328]",[],0
"[243472, 55899, 336703, 149130]",[],0
"[367642, 34130, 460873, 127361]",[],0
"[325312, 145030, 418543, 219328]",[],0
"[376415, 12339, 469646, 105570]","[(443074, 12940), (462771, 37243)]",2
"[313726, 243846, 406957, 219328]",[],0
"[134144, 361131, 227375, 219328]",[],0
"[330796, 246288, 424027, 219328]",[],0
"[354540, 133071, 447771, 219328]",[],0
"[358418, 201191, 451649, 219328]",[],0
"[169522, 268332, 262753, 219328]",[],0
"[124003, 325193, 217234, 219328]",[],0
"[51018, 38394, 144249, 131625]","[(59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",4
"[31755, 186350, 124986, 219328]",[],0
"[118666, 35184, 211897, 128415]","[(181333, 62750), (200563, 62770)]",2
"[111243, 228518, 204474, 219328]",[],0
"[268370, 33553, 361601, 126784]",[],0
"[50309, 370312, 143540, 219328]",[],0
"[15313, 167733, 108544, 219328]",[],0
"[83681, 77066, 176912, 170297]",[],0
"[199138, 375946, 292369, 219328]",[],0
"[367316, 333240, 460547, 219328]",[],0
"[338282, 50832, 431513, 144063]",[],0
"[64919, 180356, 158150, 219328]",[],0
"[348924, 311186, 442155, 219328]",[],0
"[189131, 360712, 282362, 219328]",[],0
"[47965, 48076, 141196, 141307]","[(59458, 97155), (72803, 67715)]",2
"[294741, 349914, 387972, 219328]",[],0
"[118250, 366606, 211481, 219328]",[],0
"[136764, 236267, 229995, 219328]",[],0
"[83253, 27086, 176484, 120317]","[(91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",8
"[156146, 13318, 249377, 106549]","[(208038, 13601), (219818, 13637), (158074, 13700), (181926, 14472), (221990, 14496), (168299, 14657), (171536, 15407), (244062, 15465), (164496, 15993), (229026, 16672), (232460, 17215), (194547, 17907), (165683, 22519), (181333, 62750), (200563, 62770)]",15
"[240071, 53388, 333302, 146619]",[],0
"[229335, 378021, 322566, 219328]",[],0
"[313741, 272006, 406972, 219328]",[],0
"[17319, 221685, 110550, 219328]",[],0
"[347063, 103453, 440294, 196684]",[],0
"[127073, 179355, 220304, 219328]",[],0
"[30101, 202803, 123332, 219328]",[],0
"[62119, 291683, 155350, 219328]",[],0
"[61386, 120174, 154617, 213405]",[],0
"[186211, 265327, 279442, 219328]",[],0
"[180636, 10063, 273867, 103294]","[(192522, 10541), (250207, 11064), (191871, 11154), (205048, 11389), (193616, 12009), (217026, 12784), (208038, 13601), (219818, 13637), (250983, 13907), (181926, 14472), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (194547, 17907), (260858, 24535), (181333, 62750), (200563, 62770)]",18
"[84513, 119193, 177744, 212424]",[],0
"[164399, 292076, 257630, 219328]",[],0
"[300476, 198973, 393707, 219328]",[],0
"[271508, 364390, 364739, 219328]",[],0
"[144276, 66082, 237507, 159313]","[(182621, 142145)]",1
"[202415, 14023, 295646, 107254]","[(286201, 14322), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (277400, 19941), (260858, 24535)]",7
"[246375, 297910, 339606, 219328]",[],0
"[146643, 351930, 239874, 219328]",[],0
"[48664, 157607, 141895, 219328]",[],0
"[378367, 73470, 471598, 166701]",[],0
"[197548, 246945, 290779, 219328]",[],0
"[14504, 48675, 107735, 141906]","[(45785, 56718), (37985, 59118), (59458, 97155), (72803, 67715)]",4
"[231595, 96688, 324826, 189919]",[],0
"[16166, 370702, 109397, 219328]",[],0
"[361083, 182197, 454314, 219328]",[],0
"[248221, 258531, 341452, 219328]",[],0
"[295002, 358426, 388233, 219328]",[],0
"[356179, 139492, 449410, 219328]",[],0
"[102448, 307323, 195679, 219328]",[],0
"[306243, 350215, 399474, 219328]",[],0
"[27016, 77816, 120247, 171047]","[(59458, 97155)]",1
"[203244, 44170, 296475, 137401]",[],0
"[192191, 109661, 285422, 202892]",[],0
"[274452, 171453, 367683, 219328]",[],0
"[106054, 344682, 199285, 219328]",[],0
"[362971, 64509, 456202, 157740]",[],0
"[179616, 93493, 272847, 186724]","[(182621, 142145)]",1
"[314449, 86516, 407680, 179747]",[],0
"[266611, 320580, 359842, 219328]",[],0
"[318766, 336957, 411997, 219328]",[],0
"[87048, 146510, 180279, 219328]",[],0
"[248788, 157601, 342019, 219328]","[(249218, 208706)]",1
"[321316, 246128, 414547, 219328]",[],0
"[228938, 100901, 322169, 194132]",[],0
"[227717, 319627, 320948, 219328]",[],0
"[215865, 114387, 309096, 207618]",[],0
"[55112, 56423, 148343, 149654]","[(59458, 97155), (72803, 67715)]",2
"[289090, 335190, 382321, 219328]",[],0
"[100624, 367956, 193855, 219328]",[],0
"[23385, 212753, 116616, 219328]",[],0
"[141291, 131739, 234522, 219328]","[(182621, 142145)]",1
"[176936, 257074, 270167, 219328]",[],0
"[96241, 16292, 189472, 109523]","[(114056, 16475), (130706, 16530), (109712, 16598), (138819, 16651), (144008, 17433), (101506, 17559), (128703, 17618), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (98057, 19225), (148995, 19294), (155423, 20233), (165683, 22519), (111501, 26612), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750)]",24
"[177352, 184189, 270583, 219328]","[(249218, 208706), (243245, 219327)]",2
"[120721, 17634, 213952, 110865]","[(194547, 17907), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939), (181333, 62750), (200563, 62770)]",9
"[296956, 223444, 390187, 219328]",[],0
"[296430, 299956, 389661, 219328]",[],0
"[21995, 16378, 115226, 109609]","[(51223, 16726), (22236, 16731), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (114056, 16475), (84227, 16516), (109712, 16598), (75988, 16684), (82405, 16839), (70320, 17096), (101506, 17559), (78083, 18380), (97661, 18559), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",64
"[305220, 282717, 398451, 219328]",[],0
"[118692, 120825, 211923, 214056]","[(182621, 142145)]",1
"[40529, 284800, 133760, 219328]",[],0
"[205956, 256686, 299187, 219328]",[],0
"[157552, 34943, 250783, 128174]","[(181333, 62750), (200563, 62770)]",2
"[67112, 268603, 160343, 219328]",[],0
"[308010, 28786, 401241, 122017]",[],0
"[96285, 72781, 189516, 166012]","[(182621, 142145)]",1
"[283096, 284281, 376327, 219328]",[],0
"[249445, 171285, 342676, 219328]",[],0
"[28946, 352745, 122177, 219328]",[],0
"[207545, 191948, 300776, 219328]","[(249218, 208706), (243245, 219327)]",2
"[190712, 207700, 283943, 219328]","[(249218, 208706), (243245, 219327)]",2
"[152562, 206794, 245793, 219328]","[(243245, 219327)]",1
"[252563, 137329, 345794, 219328]",[],0
"[254273, 136837, 347504, 219328]",[],0
"[320448, 157949, 413679, 219328]",[],0
"[286900, 367199, 380131, 219328]",[],0
"[377325, 223968, 470556, 219328]",[],0
"[208533, 97940, 301764, 191171]",[],0
"[71720, 53825, 164951, 147056]","[(72803, 67715)]",1
"[340518, 16103, 433749, 109334]",[],0
"[35837, 273856, 129068, 219328]",[],0
"[367318, 117679, 460549, 210910]",[],0
"[335038, 286967, 428269, 219328]",[],0
"[167426, 68996, 260657, 162227]","[(182621, 142145)]",1
"[316102, 132270, 409333, 219328]",[],0
"[370693, 314890, 463924, 219328]",[],0
"[99978, 214455, 193209, 219328]",[],0
"[43074, 357070, 136305, 219328]",[],0
"[162157, 119527, 255388, 212758]","[(182621, 142145), (249218, 208706)]",2
"[71905, 65333, 165136, 158564]","[(72803, 67715)]",1
"[224520, 367719, 317751, 219328]",[],0
"[274531, 376076, 367762, 219328]",[],0
"[22831, 102812, 116062, 196043]",[],0
"[260553, 155205, 353784, 219328]",[],0
"[327350, 181591, 420581, 219328]",[],0
